user-id-key,race_id
1104,9272
1104,858
1104,5448
1104,684
1104,690
1104,764
1104,988
1104,1964
1104,756
1104,3738
1104,7244
1104,1157
1105,597
1105,1859
1105,7317
1105,3237
1105,6753
1105,583
1105,9786
1105,1927
1105,567
1105,6812
1105,9587
1105,9216
1105,6760
1105,8968
1106,7244
1106,1985
1106,566
1106,583
1106,657
1106,858
1106,567
1106,706
1106,1563
1106,791
1106,571
1106,764
1107,9987
1107,9960
1107,9944
1107,864
1107,1202
1107,8730
1107,8742
1107,6124
1108,9739
1108,9944
1108,1101
1108,8482
1108,757
1108,7700
1108,3399
1109,3313
1109,684
1109,11277
1109,3227
1109,820
1109,583
1109,9173
1109,597
1109,3924
1109,3740
1110,7386
1110,583
1110,6566
1110,564
1110,4165
1110,597
1111,9084
1111,11856
1111,11905
1111,583
1111,9811
1111,1120
1112,12282
1112,1428
1112,8869
1112,1595
1112,8101
1112,7602
1112,7971
1112,7870
1112,7891
1112,4347
1112,782
1112,3227
1112,3295
1112,5076
1112,583
1112,3237
1112,597
1112,659
1112,6140
1112,6039
1112,657
1112,689
1112,1235
1112,673
1112,3559
1112,784
1112,764
1112,3734
1112,820
1112,2892
1112,1563
1113,5620
1113,5525
1113,5192
1113,9272
1113,2072
1113,3399
1113,4347
1113,764
1113,1587
1113,3326
1113,7227
1113,7244
1113,8691
1113,573
1113,10045
1113,4078
1113,738
1113,540
1113,3559
1113,10176
1113,3337
1113,2738
1113,858
1113,571
1113,864
1113,1307
1113,1927
1113,8295
1113,895
1113,6426
1113,5660
1113,597
1113,859
1113,7771
1113,583
1113,5685
1113,8928
1114,9786
1114,583
1114,3087
1114,5208
1114,3904
1114,3399
1114,681
1114,988
1114,690
1114,878
1114,706
1115,7784
1115,7059
1115,4095
1115,2664
1115,1383
1115,1508
1115,2021
1115,2201
1115,2260
1116,859
1116,547
1116,1580
1116,9775
1116,9803
1116,9587
1116,6760
1117,8150
1117,10928
1117,2564
1117,583
1117,1927
1117,9585
1117,2072
1118,641
1118,3855
1118,684
1118,1985
1118,5103
1118,734
1118,643
1118,1428
1118,583
1118,9944
1118,2083
1118,9340
1119,9944
1119,583
1119,5482
1119,9340
1119,9165
1119,6438
1120,583
1120,597
1120,684
1120,3227
1120,792
1120,820
1120,2564
1120,3027
1121,597
1121,8295
1121,8127
1121,756
1122,764
1122,583
1122,756
1122,3855
1123,3337
1123,1919
1123,571
1123,6566
1123,859
1123,587
1123,578
1123,2945
1123,10047
1123,3227
1123,792
1123,564
1123,583
1124,10256
1124,3237
1124,8224
1124,1985
1124,4347
1124,4180
1124,4451
1124,1859
1124,7889
1124,756
1124,764
1124,782
1124,7705
1124,3559
1125,8101
1125,3855
1125,4347
1125,583
1125,1182
1125,1256
1125,5269
1125,3179
1126,4347
1126,782
1126,756
1126,820
1126,5103
1126,985
1126,571
1126,583
1126,4408
1126,1235
1127,1985
1127,764
1127,7408
1127,10499
1127,10322
1127,679
1127,8651
1127,8742
1127,3227
1127,583
1127,3559
1127,848
1127,2902
1128,684
1128,820
1128,597
1128,583
1128,9742
1128,8651
1128,1985
1128,764
1128,782
1128,1428
1129,13489
1129,8922
1129,7501
1129,3559
1129,583
1129,571
1129,657
1130,6700
1130,6289
1130,4232
1130,4065
1131,12740
1131,12295
1131,8869
1131,1595
1131,583
1131,2611
1131,878
1131,5226
1132,7503
1132,626
1132,738
1132,787
1132,5552
1132,9786
1132,1927
1132,1919
1132,583
1133,3606
1133,5552
1133,583
1133,4408
1134,8528
1134,1985
1134,1428
1134,583
1134,3227
1135,11118
1135,770
1135,9817
1135,583
1135,9969
1135,7366
1135,1587
1135,7136
1136,11067
1136,618
1136,875
1136,543
1136,10269
1136,9744
1136,2564
1136,9786
1136,9242
1136,1202
1136,5172
1136,9178
1136,8528
1136,734
1136,583
1136,8368
1136,5105
1136,2160
1137,3559
1137,4000
1137,561
1137,583
1137,2042
1137,5525
1138,5071
1138,3904
1138,583
1138,8817
1138,677
1138,5275
1138,5762
1138,8172
1138,664
1138,820
1138,794
1138,809
1138,569
1138,841
1138,1316
1139,3227
1139,782
1139,859
1139,583
1140,792
1140,583
1140,8871
1140,756
1140,759
1140,706
1140,743
1140,8135
1140,8042
1140,7976
1140,764
1140,3740
1140,7333
1140,561
1140,858
1141,756
1141,898
1141,11816
1141,5947
1141,684
1141,571
1141,820
1141,583
1141,1919
1141,3237
1141,4347
1141,1587
1142,1985
1142,3932
1142,583
1142,1256
1143,3606
1143,7889
1143,1856
1143,7206
1144,3464
1144,9969
1144,9742
1144,583
1144,9811
1145,12586
1145,597
1145,12342
1145,1202
1145,984
1145,858
1145,9272
1145,6812
1145,12068
1145,764
1145,1309
1145,546
1145,815
1145,583
1145,8905
1145,6180
1146,8116
1146,5525
1146,734
1146,3227
1146,1587
1146,782
1146,3237
1146,3550
1146,859
1146,583
1146,2564
1146,597
1146,1101
1146,3476
1147,583
1147,9242
1147,1101
1147,7928
1147,7968
1147,764
1147,554
1147,6676
1147,2860
1148,859
1148,5957
1148,8371
1148,1985
1149,792
1149,809
1149,564
1149,561
1150,564
1150,859
1150,583
1150,3036
1150,546
1150,734
1150,3865
1150,756
1150,1985
1150,782
1150,1996
1150,3179
1150,985
1150,2939
1151,5172
1151,6812
1151,755
1151,1595
1151,2644
1151,878
1152,10400
1152,583
1152,1595
1152,1202
1152,858
1152,6062
1152,870
1153,815
1153,5525
1153,564
1153,583
1153,646
1153,820
1154,3559
1154,782
1154,3399
1154,571
1155,2892
1155,6448
1155,3399
1155,583
1155,1996
1156,583
1156,792
1156,3227
1156,587
1156,1587
1157,561
1157,584
1157,3975
1157,7183
1157,7258
1157,3559
1157,583
1157,1445
1157,4475
1158,13456
1158,8359
1158,7770
1158,6727
1158,895
1158,3187
1158,3293
1159,706
1159,2564
1159,561
1159,583
1159,597
1159,643
1160,6815
1160,564
1160,7016
1160,7408
1160,6289
1160,734
1160,3399
1160,1985
1160,1859
1160,784
1160,782
1160,583
1160,3433
1160,859
1160,764
1160,756
1160,1390
1160,820
1160,985
1160,1101
1160,597
1160,673
1161,12586
1161,8651
1161,2738
1161,684
1161,1985
1161,8256
1161,1874
1161,4993
1161,4180
1161,3399
1161,4912
1161,820
1161,3237
1161,583
1161,564
1161,3559
1161,824
1161,6718
1161,858
1161,3337
1161,1235
1161,6716
1161,895
1161,782
1161,561
1161,679
1161,597
1161,985
1161,764
1162,583
1162,734
1162,1587
1162,859
1163,3986
1163,864
1163,7188
1163,557
1163,1170
1163,12728
1163,829
1163,770
1163,11726
1163,7933
1163,2740
1163,583
1164,4000
1164,9803
1164,580
1164,6958
1164,4165
1164,597
1164,583
1164,3986
1164,3227
1164,1462
1164,561
1164,3066
1164,564
1164,3556
1164,6760
1165,583
1165,9969
1165,597
1165,8420
1165,7705
1166,984
1166,1985
1166,764
1166,1595
1166,583
1166,841
1166,755
1166,878
1166,645
1167,1120
1167,583
1167,9729
1167,3036
1168,583
1168,547
1168,1445
1168,9539
1169,6812
1169,597
1169,583
1169,820
1170,3606
1170,864
1170,6760
1170,597
1170,7366
1170,756
1171,561
1171,3606
1171,583
1171,618
1171,551
1172,4023
1172,564
1172,583
1172,6857
1172,7244
1172,858
1172,571
1172,689
1172,664
1172,5085
1172,1478
1172,3328
1172,3307
1172,893
1172,567
1172,764
1173,13446
1173,11786
1173,546
1173,4345
1173,571
1173,583
1173,4451
1173,764
1174,583
1174,2740
1174,4930
1174,4050
1174,3738
1175,2945
1175,4408
1175,3227
1175,4347
1175,3237
1175,597
1175,583
1175,3313
1175,1101
1175,3027
1175,643
1175,734
1176,5620
1176,583
1176,564
1176,5525
1176,9813
1176,3464
1176,3904
1176,2611
1177,13598
1177,583
1177,3237
1177,597
1177,2564
1177,2042
1177,2072
1177,3559
1177,1859
1177,859
1177,792
1177,3227
1177,820
1177,1927
1177,1985
1178,809
1178,564
1178,583
1178,587
1178,3237
1179,684
1179,573
1179,3237
1179,583
1179,1445
1179,3559
1180,13316
1180,11103
1180,1859
1180,1101
1180,684
1180,4180
1180,583
1180,571
1180,4347
1181,8651
1181,597
1181,8726
1181,1985
1181,1553
1181,3559
1181,6812
1181,859
1181,918
1181,567
1181,870
1181,583
1181,679
1181,1859
1181,764
1181,1343
1182,3237
1182,597
1182,1874
1182,1876
1182,6140
1182,2846
1182,6448
1182,3464
1182,4255
1183,1996
1183,3179
1183,6815
1183,3036
1183,7408
1183,3168
1183,9969
1183,7386
1183,1927
1183,2564
1183,3337
1183,9786
1183,583
1183,3464
1184,561
1184,564
1184,583
1184,3237
1184,2072
1184,539
1184,3227
1184,1927
1184,792
1185,3237
1185,564
1185,1587
1185,6760
1185,859
1185,824
1185,1184
1185,583
1185,561
1185,597
1185,756
1185,764
1185,547
1186,5103
1186,3227
1186,3237
1186,583
1186,1927
1186,8905
1186,985
1186,3556
1186,820
1186,859
1186,597
1186,664
1186,6760
1186,7990
1186,571
1186,764
1186,7412
1187,684
1187,10906
1187,1985
1187,12586
1187,10400
1187,3237
1187,859
1187,7891
1187,8256
1187,11049
1187,10313
1187,8101
1187,4271
1187,782
1187,10417
1187,6356
1187,6751
1187,10330
1187,597
1187,3464
1187,6791
1187,8506
1187,9106
1187,8894
1187,756
1187,8331
1187,5244
1187,764
1187,583
1188,583
1188,3237
1188,782
1188,3684
1188,859
1188,1414
1188,2738
1189,6760
1189,3227
1189,1587
1189,2770
1189,6936
1189,2740
1189,2875
1189,3904
1189,815
1189,546
1189,542
1189,584
1189,875
1189,543
1189,2349
1189,820
1190,4951
1190,3932
1190,1451
1190,3865
1190,1985
1190,583
1190,1143
1191,764
1191,10680
1191,7441
1191,7281
1191,556
1191,592
1191,7408
1191,583
1191,8645
1191,1985
1191,1428
1191,7258
1191,3559
1192,583
1192,3559
1192,5145
1192,5138
1193,1235
1193,10047
1193,597
1193,583
1193,3975
1193,756
1193,4912
1193,7734
1193,5735
1194,3237
1194,1859
1194,756
1194,597
1194,583
1194,2939
1194,539
1195,756
1195,3606
1195,561
1195,702
1195,3237
1195,2564
1195,1927
1195,620
1195,3464
1195,2886
1195,583
1195,571
1196,8109
1196,916
1196,583
1196,597
1197,571
1197,583
1197,764
1197,3168
1198,583
1198,6376
1198,5330
1198,4012
1198,2307
1198,2124
1199,809
1199,11404
1199,1985
1199,3464
1199,5208
1199,1927
1199,583
1199,756
1199,7471
1199,7364
1200,583
1200,9647
1200,755
1200,815
1200,557
1200,563
1200,2546
1200,3086
1200,2576
1200,7923
1200,7218
1200,7122
1200,6881
1201,3464
1201,733
1201,1859
1201,1120
1201,1985
1201,3179
1201,3237
1201,583
1202,764
1202,7063
1202,11067
1202,10176
1202,2877
1202,1874
1202,2206
1202,3606
1202,1927
1202,3337
1203,2564
1203,583
1203,985
1203,3237
1203,1927
1203,7471
1203,3606
1203,3168
1203,3036
1204,556
1204,984
1204,4135
1204,3237
1204,3257
1204,587
1204,583
1204,4165
1204,841
1204,1925
1204,972
1204,3337
1204,2644
1204,1444
1204,829
1204,2564
1204,648
1205,583
1205,6680
1205,1927
1205,8295
1205,895
1205,3237
1205,597
1206,784
1206,8295
1206,630
1206,564
1206,9438
1206,583
1206,6631
1206,597
1206,2564
1206,3237
1207,9459
1207,571
1207,583
1207,1927
1207,3237
1207,4908
1208,3337
1208,2564
1208,583
1208,6406
1208,985
1208,734
1208,4180
1208,764
1208,782
1208,3559
1209,858
1209,4221
1209,3550
1209,643
1210,597
1210,7760
1210,583
1210,1595
1210,820
1210,5172
1211,583
1211,571
1211,3337
1211,3550
1211,3237
1211,859
1211,553
1211,1927
1211,764
1212,9272
1212,13082
1212,7386
1212,12052
1212,6753
1212,3738
1212,7244
1212,2030
1212,9942
1212,1919
1212,583
1212,8905
1212,6017
1212,2652
1212,5663
1213,764
1213,6879
1213,6365
1213,3237
1213,2186
1213,3399
1214,11055
1214,9969
1214,9678
1214,2564
1214,583
1214,1927
1214,3237
1214,6370
1214,8728
1214,8651
1214,895
1214,664
1214,5192
1214,597
1214,1985
1214,1462
1214,4451
1215,3337
1215,2564
1215,583
1215,597
1215,8101
1215,878
1215,8587
1215,1927
1215,7206
1215,4050
1215,571
1216,13760
1216,13296
1216,13373
1216,11760
1216,11870
1216,5229
1216,11501
1216,8355
1216,11136
1216,10778
1216,10482
1216,6987
1216,583
1216,9028
1216,8279
1216,7751
1216,7036
1217,583
1217,597
1217,8368
1217,1985
1217,4193
1217,4451
1218,10047
1218,583
1218,1101
1218,6859
1218,3559
1218,3053
1219,4625
1219,583
1219,8545
1219,1927
1219,8426
1219,571
1219,8295
1220,3470
1220,756
1220,985
1220,1919
1220,2564
1220,859
1220,583
1220,679
1220,597
1220,916
1220,1101
1220,571
1220,1985
1220,1927
1220,1854
1220,764
1221,684
1221,734
1221,571
1221,1927
1221,2945
1221,583
1222,787
1222,5812
1222,3237
1222,8045
1222,7203
1222,7980
1222,7887
1223,583
1223,597
1223,5764
1223,3047
1223,8207
1223,5428
1223,4386
1224,583
1224,815
1224,764
1224,597
1224,2314
1224,784
1224,895
1224,756
1224,3237
1225,564
1225,3556
1225,2886
1225,8099
1225,6760
1225,1444
1226,820
1226,5947
1226,4364
1226,8482
1226,1101
1226,4078
1226,597
1226,583
1227,6753
1227,12771
1227,4408
1227,7552
1227,6270
1227,8905
1227,9283
1227,8230
1227,7793
1227,571
1227,4020
1227,4180
1228,1919
1228,583
1228,859
1228,5552
1228,571
1228,6753
1229,583
1229,597
1229,4180
1229,756
1229,4347
1229,7891
1229,7602
1229,7971
1230,4193
1230,3559
1230,8475
1230,1985
1230,1428
1231,10031
1231,583
1231,6566
1231,3904
1231,4420
1231,3227
1231,2314
1232,13316
1232,2564
1232,3337
1232,583
1232,1927
1232,3237
1233,1414
1233,820
1233,985
1233,597
1233,734
1233,756
1233,3237
1233,3559
1233,782
1233,764
1234,583
1234,2042
1234,659
1234,3740
1234,1985
1234,1587
1235,2611
1235,597
1235,764
1235,571
1235,583
1236,5525
1236,583
1236,898
1236,3237
1236,4331
1237,12200
1237,3464
1237,6535
1237,1444
1237,8818
1237,4165
1237,1927
1237,5172
1237,9286
1237,617
1237,8349
1237,756
1237,583
1237,2160
1237,7596
1237,7868
1238,3904
1238,597
1238,583
1238,9079
1239,792
1239,782
1239,794
1239,6190
1239,1101
1239,764
1239,3559
1239,3464
1239,829
1239,3237
1239,583
1240,9729
1240,10007
1240,1235
1240,9254
1240,4347
1240,583
1240,617
1240,5735
1240,6760
1240,1927
1240,8742
1240,8783
1240,8700
1240,2738
1240,8753
1240,8256
1240,4912
1240,5145
1240,4625
1241,9944
1241,3179
1241,564
1241,764
1241,859
1241,12226
1241,1985
1241,583
1242,859
1242,567
1242,583
1242,1859
1242,3187
1242,985
1243,5620
1243,10559
1243,1157
1243,9272
1243,7933
1243,2611
1243,583
1244,1130
1244,597
1244,583
1244,9438
1245,583
1245,546
1245,3559
1245,3168
1245,6975
1245,3036
1246,756
1246,1462
1246,875
1246,4165
1246,738
1246,3885
1246,3855
1246,820
1246,3066
1246,573
1246,3280
1247,858
1247,8305
1247,4451
1247,583
1247,7705
1247,4714
1247,7419
1247,3721
1247,3559
1247,7089
1247,3295
1247,7252
1248,11393
1248,583
1248,6879
1248,3237
1249,583
1249,571
1249,1927
1249,4697
1250,7227
1250,1120
1250,11378
1250,1428
1250,8845
1250,8557
1250,1859
1250,1985
1250,3559
1250,583
1251,684
1251,597
1251,9176
1251,6017
1251,9560
1251,583
1251,3087
1251,1927
1252,561
1252,2945
1252,8295
1252,3237
1252,1985
1252,597
1252,684
1252,583
1252,864
1252,1927
1252,9073
1253,4000
1253,908
1253,546
1253,782
1253,566
1254,809
1254,3237
1254,564
1254,597
1254,583
1254,839
1255,1985
1255,764
1255,3112
1255,3168
1255,3146
1255,6365
1255,1919
1255,1927
1255,5552
1255,859
1255,630
1255,571
1255,2042
1255,597
1255,3036
1255,583
1255,564
1255,4451
1255,4666
1255,1996
1256,5208
1256,6812
1256,8722
1256,2740
1256,646
1256,8496
1257,2939
1257,800
1257,7471
1257,1428
1257,9493
1257,2644
1257,583
1258,3227
1258,1985
1258,764
1258,782
1258,820
1258,985
1258,583
1258,597
1258,1927
1258,1428
1259,898
1259,5947
1259,583
1259,2576
1259,7923
1259,684
1260,7677
1260,764
1260,3738
1260,820
1260,2506
1260,5620
1260,3290
1260,5129
1260,5290
1260,4825
1260,3777
1261,8573
1261,664
1261,564
1261,1462
1261,4076
1261,3556
1262,561
1262,3227
1262,583
1262,799
1262,820
1262,664
1262,597
1262,898
1262,643
1262,743
1263,618
1263,12660
1263,587
1263,9944
1263,8295
1263,864
1263,597
1263,583
1263,1587
1264,764
1264,1587
1264,820
1264,859
1264,583
1264,734
1265,3027
1265,8744
1265,583
1265,597
1265,2863
1265,3086
1265,664
1265,1133
1265,5217
1266,564
1266,11055
1266,8662
1266,2206
1266,583
1266,9786
1266,1927
1267,583
1267,544
1267,547
1267,6108
1268,1256
1268,557
1268,9242
1268,4451
1269,756
1269,1229
1269,597
1269,4553
1270,3227
1270,684
1270,5525
1270,3559
1270,1985
1270,2892
1270,561
1270,3237
1270,859
1270,10400
1270,782
1270,820
1270,809
1270,786
1270,3146
1270,3464
1270,8256
1270,756
1270,1876
1270,4180
1271,583
1271,597
1271,6975
1271,5307
1272,8599
1272,782
1272,7471
1272,820
1272,597
1272,3559
1273,567
1273,1927
1273,895
1273,1595
1273,792
1273,597
1273,684
1273,734
1273,3227
1273,764
1273,4031
1273,583
1273,4451
1274,13035
1274,1157
1274,3559
1274,6779
1274,583
1274,1985
1274,1859
1275,984
1275,1595
1275,1375
1275,567
1275,6180
1275,583
1276,6356
1276,985
1276,583
1276,9201
1276,9084
1277,4180
1277,786
1277,2892
1277,583
1277,571
1277,864
1277,597
1277,8256
1277,8359
1278,8722
1278,1065
1278,11062
1278,597
1278,734
1279,5552
1279,6028
1279,583
1279,4165
1279,1462
1279,564
1279,3097
1280,7988
1280,782
1280,583
1280,706
1280,878
1280,3738
1280,4180
1280,2072
1280,2611
1280,6973
1281,1309
1281,4706
1281,11549
1281,2644
1281,10902
1281,7471
1281,9176
1281,7437
1281,7227
1281,7887
1281,6180
1281,583
1282,684
1282,809
1282,756
1282,4706
1282,782
1282,1309
1282,11699
1282,1202
1282,11513
1282,11489
1282,11251
1282,8822
1282,4932
1282,764
1282,9041
1282,7244
1282,6936
1282,1595
1282,757
1282,7887
1282,9647
1282,10766
1282,6466
1282,1375
1282,9527
1282,5620
1282,10407
1282,8905
1282,583
1282,3001
1282,5339
1282,707
1282,597
1282,9272
1282,3257
1282,5406
1282,5527
1282,9075
1282,2546
1282,9171
1282,9176
1282,2740
1282,6812
1282,5208
1282,6370
1282,9011
1282,9055
1282,9019
1282,2206
1282,5076
1282,3326
1283,9517
1283,9385
1283,1927
1283,1445
1283,864
1283,597
1283,8905
1283,2644
1283,3257
1283,5790
1283,6601
1283,6167
1284,583
1284,1927
1284,718
1284,7206
1284,756
1285,9969
1285,9729
1285,9585
1285,6140
1285,8742
1285,8368
1285,8528
1285,4193
1285,2072
1285,8333
1286,838
1286,564
1286,583
1286,2564
1286,4076
1286,3097
1286,6135
1286,5663
1286,3975
1287,6936
1287,7998
1287,583
1287,597
1287,664
1287,734
1287,1587
1287,1462
1287,792
1287,7751
1288,1462
1288,7863
1288,3097
1288,664
1288,4165
1289,4271
1289,10906
1289,988
1289,4180
1289,1876
1289,7705
1289,7471
1289,583
1289,7132
1290,11269
1290,10499
1290,583
1290,8776
1290,8742
1290,8728
1290,8368
1291,583
1291,597
1291,864
1291,829
1291,839
1291,664
1291,8241
1291,7366
1291,2945
1291,1927
1291,8295
1291,895
1291,8691
1292,583
1292,1307
1292,597
1292,1919
1292,820
1292,3550
1292,4762
1292,3559
1292,6760
1293,2564
1293,3237
1293,583
1293,1927
1293,1985
1294,3337
1294,2072
1294,4570
1294,7366
1294,734
1294,684
1294,6289
1295,1985
1295,2892
1295,8422
1295,2564
1295,6365
1295,3237
1295,5525
1295,583
1295,571
1295,8922
1296,985
1296,583
1296,679
1296,8776
1296,8368
1296,8257
1296,8161
1296,4451
1296,8204
1297,684
1297,859
1297,8905
1297,620
1297,864
1297,597
1297,583
1297,648
1297,734
1297,4714
1297,3559
1297,1478
1297,2564
1298,583
1298,597
1298,8691
1298,4410
1299,684
1299,597
1299,583
1299,664
1300,8371
1300,4912
1300,733
1300,8224
1301,11594
1301,1927
1301,583
1301,690
1301,6805
1302,11152
1302,7954
1302,1587
1302,1462
1303,2206
1303,1553
1303,567
1303,583
1303,3261
1303,5226
1303,3965
1303,4052
1303,4038
1303,764
1303,3825
1304,14190
1304,859
1304,543
1304,11600
1304,10804
1304,583
1304,1927
1304,8812
1304,4025
1304,5158
1304,6772
1304,690
1304,4050
1305,1428
1305,3087
1305,6661
1305,5350
1305,5448
1305,5122
1305,9206
1305,8241
1305,9278
1305,583
1305,4165
1305,9140
1305,5671
1305,8545
1305,5208
1305,9196
1305,6733
1305,7980
1305,5080
1305,687
1305,9135
1305,5660
1305,5764
1305,8787
1305,8475
1305,878
1305,2738
1305,8536
1305,4364
1305,783
1305,8683
1305,8498
1306,583
1306,664
1306,4165
1306,7254
1307,12381
1307,543
1307,764
1307,684
1307,583
1307,597
1307,734
1307,820
1307,815
1308,564
1308,7408
1308,597
1308,583
1309,1428
1309,10499
1309,583
1309,4165
1310,1309
1310,597
1310,583
1310,6812
1310,7887
1310,9211
1310,9055
1310,1927
1310,984
1310,878
1310,2072
1311,985
1311,571
1311,1927
1311,2738
1311,583
1311,8475
1312,597
1312,6140
1312,7386
1312,4420
1313,583
1313,7132
1313,743
1313,5536
1314,1101
1314,9260
1314,895
1314,3027
1314,2945
1314,8744
1314,8871
1315,10804
1315,9297
1315,6180
1315,6167
1315,9169
1315,583
1316,10256
1316,583
1316,3459
1316,4393
1317,9318
1317,8006
1317,815
1317,6936
1317,557
1317,8905
1317,8822
1317,6180
1317,662
1317,2740
1317,4408
1317,764
1318,8545
1318,11404
1318,11058
1318,7471
1318,3559
1318,1235
1318,9987
1318,6690
1318,3237
1318,9462
1318,1445
1318,985
1318,9187
1318,617
1318,1927
1318,8983
1318,8951
1318,583
1318,8705
1318,8148
1318,4180
1318,756
1318,7891
1318,4271
1318,8019
1318,764
1319,1859
1319,4451
1319,1587
1319,4156
1319,792
1319,3855
1320,583
1320,8705
1320,1985
1320,7244
1321,6356
1321,8295
1321,8257
1321,1927
1321,617
1321,985
1321,583
1322,1428
1322,10432
1322,583
1322,7602
1323,3053
1323,6356
1323,12328
1323,11849
1323,8256
1323,1859
1323,782
1323,9330
1323,3559
1323,2564
1323,9786
1323,3337
1323,1927
1323,583
1324,6180
1324,6140
1324,583
1324,6306
1324,8422
1324,8496
1324,4697
1325,9272
1325,864
1325,1587
1325,782
1325,10578
1325,764
1325,10047
1325,8722
1325,10031
1325,12052
1325,11925
1325,1065
1325,2576
1325,5525
1325,2151
1325,11062
1325,1925
1325,1101
1325,3313
1325,706
1325,10400
1325,3606
1325,3975
1325,6356
1325,3126
1325,859
1325,6021
1325,2042
1325,823
1325,3237
1325,9775
1325,583
1325,2945
1325,597
1325,734
1325,643
1325,756
1325,6975
1326,6760
1326,561
1326,1919
1326,3556
1326,583
1326,4165
1326,648
1326,645
1326,5406
1326,4685
1326,4180
1326,7521
1327,9991
1327,664
1327,7887
1327,9942
1327,583
1327,597
1327,7188
1328,9462
1328,583
1328,567
1328,858
1328,2206
1329,583
1329,571
1329,864
1329,895
1329,597
1329,8295
1329,8241
1330,9330
1330,1859
1330,4050
1330,1927
1330,2564
1330,859
1330,4967
1331,7868
1331,820
1331,1854
1331,859
1331,583
1331,2877
1331,1859
1331,7880
1331,3187
1331,3237
1331,684
1332,878
1332,6812
1332,2644
1332,5527
1332,1595
1333,571
1333,1919
1333,597
1333,756
1333,7971
1333,7734
1334,8897
1334,4193
1334,561
1334,583
1335,895
1335,5525
1335,583
1335,1927
1335,7954
1336,8651
1336,5138
1336,759
1336,2072
1336,734
1336,1985
1336,782
1336,7705
1336,7419
1336,3168
1337,9438
1337,895
1337,583
1337,571
1337,597
1337,7366
1337,2072
1337,8186
1337,756
1337,7971
1338,583
1338,764
1338,4347
1338,734
1338,3237
1338,820
1338,2274
1338,3399
1339,9438
1339,984
1339,858
1339,878
1339,2740
1339,2576
1339,1202
1339,583
1339,8295
1339,5536
1339,8504
1339,597
1340,9969
1340,583
1340,597
1340,8455
1341,583
1341,1587
1341,7441
1341,7497
1341,564
1341,3126
1342,859
1342,5406
1342,9165
1342,597
1342,583
1342,2151
1342,864
1342,2546
1342,7887
1342,684
1342,4464
1342,3915
1343,583
1343,571
1343,597
1343,5103
1343,8252
1343,690
1344,895
1344,597
1344,583
1344,1985
1345,587
1345,702
1345,8026
1345,4078
1345,564
1345,3227
1345,878
1345,557
1345,2644
1345,1553
1345,898
1345,546
1345,809
1345,2042
1345,820
1345,583
1345,597
1345,645
1346,1101
1346,800
1346,690
1346,583
1347,10680
1347,10499
1347,3433
1347,3865
1347,3036
1347,2939
1347,3168
1347,1985
1347,7408
1347,8742
1347,4451
1347,8295
1347,8257
1347,571
1347,864
1347,895
1347,597
1347,583
1348,583
1348,597
1348,2349
1348,5525
1348,620
1348,1927
1349,734
1349,859
1349,583
1349,3237
1349,764
1349,782
1349,1985
1350,3237
1350,3313
1350,1919
1350,823
1350,583
1350,829
1350,809
1350,804
1350,597
1350,547
1350,6631
1350,630
1350,620
1350,684
1350,1925
1350,4464
1351,7328
1351,4800
1351,5124
1351,3975
1351,673
1351,8127
1351,6406
1351,664
1351,9204
1351,9250
1351,1927
1351,662
1351,1307
1351,3047
1351,734
1351,3227
1351,859
1351,597
1351,583
1352,583
1352,1927
1352,597
1352,898
1353,6294
1353,4002
1353,972
1353,6760
1353,597
1353,583
1353,680
1354,895
1354,583
1354,597
1354,8241
1354,664
1355,1876
1355,7907
1355,1985
1355,597
1355,764
1355,11870
1355,8148
1355,3738
1355,7933
1355,8693
1355,6190
1355,756
1355,11001
1355,10906
1355,10950
1355,4347
1355,782
1355,10838
1355,2892
1355,3237
1355,5208
1355,583
1355,617
1355,687
1355,9097
1355,8504
1355,8983
1355,8922
1356,859
1356,2206
1356,597
1356,583
1356,878
1356,988
1356,1927
1356,2072
1356,690
1357,11467
1357,6753
1357,756
1357,764
1357,782
1357,571
1357,597
1358,728
1358,9786
1358,853
1358,3337
1358,3237
1358,820
1358,824
1358,561
1358,564
1358,859
1358,539
1358,576
1358,555
1358,2863
1358,585
1358,5406
1358,597
1358,583
1358,1927
1358,8504
1359,11816
1359,564
1359,561
1359,4165
1359,5103
1359,3047
1359,824
1359,820
1359,6760
1359,583
1359,597
1359,664
1360,10680
1360,8462
1360,583
1360,4697
1360,3855
1360,597
1360,756
1360,1859
1360,782
1360,764
1360,2564
1361,2042
1361,597
1361,583
1361,680
1361,6711
1362,764
1362,3326
1362,3556
1362,10425
1362,583
1362,1120
1362,2738
1362,8776
1362,5122
1363,597
1363,664
1363,684
1363,859
1363,564
1363,3559
1364,1428
1364,859
1364,8335
1364,1985
1364,733
1364,1927
1364,864
1364,8204
1364,583
1364,4451
1365,583
1365,7471
1365,1120
1365,1985
1366,3606
1366,6889
1366,1859
1366,7428
1366,3112
1366,5725
1366,5612
1366,5620
1366,2160
1366,3769
1366,3187
1366,583
1366,859
1366,791
1366,567
1366,2276
1366,2045
1366,690
1366,1595
1366,1854
1366,764
1367,1925
1367,2072
1367,782
1367,13229
1367,7566
1367,1256
1367,8683
1367,1859
1367,583
1367,8962
1367,8728
1368,1985
1368,3738
1368,5229
1368,6180
1368,984
1368,6812
1368,7990
1368,4806
1368,4135
1368,8822
1368,4165
1368,7412
1368,597
1368,1307
1368,4180
1368,3855
1368,734
1368,1587
1368,573
